survived,pclass,sex,age,sibsp,parch,fare,alone,family_size,age_zscore,fare_zscore,embarked_C,embarked_Q,embarked_S,who_child,who_man,who_woman
1,3,1,13.0,0,0,7.2292,1,1,-1.2106433457813257,-0.5003768543168081,True,False,False,True,False,False
1,1,1,17.0,1,0,57.0,0,2,-0.9092152198313899,0.5010979819813076,False,False,True,False,False,True
0,1,0,29.0,0,0,30.0,1,1,-0.004930841981582358,-0.04218885648721459,False,False,True,False,True,False
0,3,0,25.0,1,2,23.45,0,4,-0.3063589679315182,-0.17398621915272647,False,False,True,False,True,False
0,3,0,25.0,0,0,7.05,1,1,-0.3063589679315182,-0.5039826691854584,False,False,True,False,True,False
0,3,0,25.0,0,0,7.25,1,1,-0.3063589679315182,-0.4999583222338398,False,False,True,False,True,False
1,3,1,18.0,0,0,7.4958,1,1,-0.8338581883439059,-0.49501239983030043,False,False,True,False,False,True
0,3,0,8.0,4,1,29.125,0,6,-1.5874285032187454,-0.05979537440054633,False,True,False,True,False,False
1,3,0,1.0,1,2,20.575,0,4,-2.114927723631133,-0.23183620658224505,False,False,True,True,False,False
0,1,0,46.0,0,0,79.2,1,1,1.2761386933056449,0.9478004936109815,True,False,False,False,True,False
0,3,0,25.0,0,0,7.75,1,1,-0.3063589679315182,-0.4898974548547931,False,True,False,False,True,False
0,2,0,16.0,0,0,26.0,1,1,-0.9845722513188738,-0.12267579551958825,False,False,True,False,True,False
0,3,1,21.5,8,2,69.55,0,11,-0.570108578137712,0.7536257531953799,False,False,True,False,False,True
0,1,0,40.0,0,0,30.6958,1,1,0.8239965043807411,-0.028188153442533226,True,False,False,False,True,False
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
0,2,0,39.0,0,0,13.0,1,1,0.7486394728932573,-0.38425834737480263,False,False,True,False,True,False
1,1,1,49.0,0,0,25.9292,1,1,1.5022097877680969,-0.12410041434046123,False,False,True,False,False,True
1,3,1,31.0,0,0,8.6833,1,1,0.14578322099338556,-0.4711178398050645,False,False,True,False,False,True
0,3,0,30.0,0,0,7.2292,1,1,0.0704261895059016,-0.5003768543168081,True,False,False,False,True,False
0,3,1,30.0,1,1,24.15,0,3,0.0704261895059016,-0.1599010048220611,False,False,True,False,False,True
0,2,0,34.0,0,0,13.0,1,1,0.3718543154558374,-0.38425834737480263,False,False,True,False,True,False
1,2,1,31.0,1,1,26.25,0,3,0.14578322099338556,-0.1176453618300649,False,False,True,False,False,True
1,1,0,11.0,1,2,120.0,0,4,-1.3613574087562936,1.7687672717411926,False,False,True,True,False,False
1,3,0,0.42,0,1,8.5167,0,2,-2.1586348018938737,-0.47447012081576284,True,False,False,True,False,False
1,3,0,27.0,0,0,6.975,1,1,-0.15564490495655028,-0.5054917992923155,False,False,True,False,True,False
0,3,0,31.0,0,0,7.775,1,1,0.14578322099338556,-0.4893944114858408,False,False,True,False,True,False
0,1,0,39.0,0,0,0.0,1,1,0.7486394728932573,-0.6458408992300171,False,False,True,False,True,False
0,3,1,18.0,0,0,7.775,1,1,-0.8338581883439059,-0.4893944114858408,False,False,True,False,False,True
0,2,0,39.0,0,0,13.0,1,1,0.7486394728932573,-0.38425834737480263,False,False,True,False,True,False
1,1,1,33.0,1,0,53.1,0,2,0.29649728396835345,0.4226232164247433,False,False,True,False,False,True
0,3,0,26.0,0,0,7.8875,1,1,-0.23100193644403422,-0.4871307163255552,False,False,True,False,True,False
0,3,0,39.0,0,0,24.15,1,1,0.7486394728932573,-0.1599010048220611,False,False,True,False,True,False
0,2,0,35.0,0,0,10.5,1,1,0.4472113469433214,-0.4345626842700362,False,False,True,False,True,False
0,3,1,6.0,4,2,31.275,0,7,-1.7381425661937133,-0.016533644670645515,False,False,True,True,False,False
0,3,0,30.5,0,0,8.05,1,1,0.10810470524964358,-0.48386093442736505,False,False,True,False,True,False
0,1,0,40.0,0,0,0.0,1,1,0.8239965043807411,-0.6458408992300171,False,False,True,False,True,False
0,3,1,23.0,0,0,7.925,1,1,-0.4570730309064861,-0.4863761512721267,False,False,True,False,False,True
0,2,0,31.0,1,1,37.0042,0,3,0.14578322099338556,0.09874779810542325,True,False,False,False,True,False
0,3,0,43.0,0,0,6.45,1,1,1.0500675988431931,-0.5160557100403145,False,False,True,False,True,False
0,3,0,10.0,3,2,27.9,0,6,-1.4367144402437775,-0.08444449947921079,False,False,True,True,False,False
1,1,1,52.0,1,1,93.5,0,3,1.7282808822305487,1.2355413006517173,False,False,True,False,False,True
1,3,0,27.0,0,0,8.6625,1,1,-0.15564490495655028,-0.4715363718880328,False,False,True,False,True,False
0,1,0,38.0,0,0,0.0,1,1,0.6732824414057733,-0.6458408992300171,False,False,True,False,True,False
1,3,1,27.0,0,1,12.475,0,2,-0.15564490495655028,-0.39482225812280164,False,False,True,False,False,True
0,3,0,2.0,4,1,39.6875,0,6,-2.0395706921436494,0.15274044898181535,False,False,True,True,False,False
0,3,0,25.0,0,0,6.95,1,1,-0.3063589679315182,-0.5059948426612678,False,True,False,False,True,False
0,3,0,25.0,0,0,56.4958,1,1,-0.3063589679315182,0.49095260331627694,False,False,True,False,True,False
1,2,0,1.0,0,2,37.0042,0,3,-2.114927723631133,0.09874779810542325,True,False,False,True,False,False
1,3,0,25.0,0,0,7.75,1,1,-0.3063589679315182,-0.4898974548547931,False,True,False,False,True,False
1,3,1,15.0,1,0,14.4542,0,2,-1.0599292828063578,-0.3549973206895832,True,False,False,True,False,False
1,2,0,0.83,1,1,18.75,0,3,-2.1277384189840056,-0.26855837251576553,False,False,True,True,False,False
0,3,0,25.0,0,0,7.2292,1,1,-0.3063589679315182,-0.5003768543168081,True,False,False,False,True,False
0,3,0,23.0,0,0,7.8542,1,1,-0.4570730309064861,-0.48780077009299977,False,False,True,False,True,False
0,3,0,18.0,0,0,8.3,1,1,-0.8338581883439059,-0.47883050073784167,False,False,True,False,True,False
1,1,1,39.0,1,1,83.1583,0,3,0.7486394728932573,1.0274483563039425,True,False,False,False,False,True
0,3,0,21.0,0,0,8.6625,1,1,-0.607787093881454,-0.4715363718880328,False,False,True,False,True,False
0,3,0,25.0,0,0,8.05,1,1,-0.3063589679315182,-0.48386093442736505,False,False,True,False,True,False
1,3,0,32.0,0,0,56.4958,1,1,0.22114025248086952,0.49095260331627694,False,False,True,False,True,False
1,1,0,40.0,0,0,29.7,1,1,0.8239965043807411,-0.04822537691464263,True,False,False,False,True,False
0,3,0,20.0,0,0,7.925,1,1,-0.683144125368938,-0.4863761512721267,False,False,True,False,True,False
0,2,0,16.0,0,0,10.5,1,1,-0.9845722513188738,-0.4345626842700362,False,False,True,False,True,False
1,1,1,30.0,0,0,31.0,1,1,0.0704261895059016,-0.022067121729121175,True,False,False,False,False,True
0,3,0,34.5,0,0,6.4375,1,1,0.4095328311995794,-0.5163072317247906,True,False,False,False,True,False
0,3,0,17.0,0,0,8.6625,1,1,-0.9092152198313899,-0.4715363718880328,False,False,True,False,True,False
0,3,0,42.0,0,0,7.55,1,1,0.974710567355709,-0.49392180180641176,False,False,True,False,True,False
0,3,0,25.0,8,2,69.55,0,11,-0.3063589679315182,0.7536257531953799,False,False,True,False,True,False
0,3,0,35.0,0,0,7.8958,1,1,0.4472113469433214,-0.486963705927063,True,False,False,False,True,False
0,2,0,28.0,0,1,33.0,0,2,-0.08028787346906631,0.01817634778706565,False,False,True,False,True,False
1,1,1,35.0,1,0,89.1042,0,2,0.4472113469433214,1.1470901790020904,True,False,False,False,False,True
0,3,0,4.0,4,2,31.275,0,7,-1.8888566291686812,-0.016533644670645515,False,False,True,True,False,False
0,3,0,74.0,0,0,7.775,1,1,3.386135574955196,-0.4893944114858408,False,False,True,False,True,False
0,3,1,9.0,1,1,15.2458,0,3,-1.5120714717312616,-0.3390689554550765,True,False,False,True,False,False
1,1,1,16.0,0,1,39.4,0,2,-0.9845722513188738,0.14695545023886347,False,False,True,False,False,True
0,2,1,44.0,1,0,26.0,0,2,1.125424630330677,-0.12267579551958825,False,False,True,False,False,True
1,3,1,18.0,0,1,9.35,0,2,-0.8338581883439059,-0.4577026792418436,False,False,True,False,False,True
1,1,1,45.0,1,1,164.8667,0,3,1.200781661818161,2.6715631086121427,False,False,True,False,False,True
1,1,0,51.0,0,0,26.55,1,1,1.6529238507430648,-0.11160884140263685,False,False,True,False,True,False
1,3,1,24.0,0,3,19.2583,0,4,-0.38171599941900214,-0.25833049473822667,True,False,False,False,False,True
0,3,0,25.0,0,0,7.2292,1,1,-0.3063589679315182,-0.5003768543168081,True,False,False,False,True,False
0,3,0,41.0,2,0,14.1083,0,3,0.8993535358682251,-0.3619574287424077,False,False,True,False,True,False
0,2,0,21.0,1,0,11.5,0,2,-0.607787093881454,-0.41444094951194277,False,False,True,False,True,False
1,1,1,48.0,0,0,25.9292,1,1,1.4268527562806128,-0.12410041434046123,False,False,True,False,False,True
0,3,1,21.5,8,2,69.55,0,11,-0.570108578137712,0.7536257531953799,False,False,True,False,False,True
0,2,0,24.0,0,0,13.0,1,1,-0.38171599941900214,-0.38425834737480263,False,False,True,False,True,False
1,2,1,42.0,0,0,13.0,1,1,0.974710567355709,-0.38425834737480263,False,False,True,False,False,True
1,2,1,27.0,1,0,13.8583,0,2,-0.15564490495655028,-0.36698786243193104,True,False,False,False,False,True
0,1,0,31.0,0,0,50.4958,1,1,0.14578322099338556,0.37022219476771645,False,False,True,False,True,False
0,3,0,25.0,0,0,9.5,1,1,-0.3063589679315182,-0.4546844190281296,False,False,True,False,True,False
1,3,0,4.0,1,1,11.1333,0,3,-1.8888566291686812,-0.42181958964773564,False,False,True,True,False,False
0,3,0,26.0,0,0,7.8958,1,1,-0.23100193644403422,-0.486963705927063,False,False,True,False,True,False
1,1,1,47.0,1,1,52.5542,0,3,1.351495724793129,0.41164077359377593,False,False,True,False,False,True
0,1,0,33.0,0,0,5.0,1,1,0.29649728396835345,-0.54523222543955,False,False,True,False,True,False
0,3,0,47.0,0,0,9.0,1,1,1.351495724793129,-0.4647452864071763,False,False,True,False,True,False
1,2,1,28.0,1,0,24.0,0,2,-0.08028787346906631,-0.16291926503577508,True,False,False,False,False,True
1,3,1,15.0,0,0,7.225,1,1,-1.0599292828063578,-0.5004613656027921,True,False,False,True,False,False
0,3,0,20.0,0,0,9.8458,1,1,-0.683144125368938,-0.44772632314878086,False,False,True,False,True,False
0,3,0,19.0,0,0,7.8958,1,1,-0.7585011568564219,-0.486963705927063,False,False,True,False,True,False
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
1,1,1,56.0,0,1,83.1583,0,2,2.0297090081804847,1.0274483563039425,True,False,False,False,False,True
1,2,1,25.0,0,1,26.0,0,2,-0.3063589679315182,-0.12267579551958825,False,False,True,False,False,True
0,3,0,33.0,0,0,7.8958,1,1,0.29649728396835345,-0.486963705927063,False,False,True,False,True,False
0,3,1,22.0,0,0,10.5167,1,1,-0.5324300623939701,-0.434226651299576,False,False,True,False,False,True
0,2,0,28.0,0,0,10.5,1,1,-0.08028787346906631,-0.4345626842700362,False,False,True,False,True,False
0,3,0,25.0,0,0,7.05,1,1,-0.3063589679315182,-0.5039826691854584,False,False,True,False,True,False
0,3,1,39.0,0,5,29.125,0,6,0.7486394728932573,-0.05979537440054633,False,True,False,False,False,True
0,2,0,27.0,0,0,13.0,1,1,-0.15564490495655028,-0.38425834737480263,False,False,True,False,True,False
1,1,1,19.0,0,0,30.0,1,1,-0.7585011568564219,-0.04218885648721459,False,False,True,False,False,True
0,3,1,21.5,1,2,23.45,0,4,-0.570108578137712,-0.17398621915272647,False,False,True,False,False,True
1,1,0,26.0,0,0,30.0,1,1,-0.23100193644403422,-0.04218885648721459,True,False,False,False,True,False
0,3,0,32.0,0,0,7.75,1,1,0.22114025248086952,-0.4898974548547931,False,True,False,False,True,False
